Market_name,Category_name,Product_name,Product_description,Product_price,Scrape_timestamp
Pedidos Ya Lince,Abarrotes,Filete De Atún En Aceite De Girasol Florida 140 Gr,"Alto valor nutricional.
Aporta Omega 3Mantener en lugar fresco.
Peso: 140 g",8.0,2024-12-04 13:56:19.148702
Pedidos Ya Lince,Abarrotes,Mayonesa Alacena 95G,,4.2,2024-12-04 13:56:19.148702
Pedidos Ya Lince,Abarrotes,Sólido De Atún En Aceite Vegetal Florida 140 Gr,,6.9,2024-12-04 13:56:19.148702
Pedidos Ya Lince,Abarrotes,Salsa De Ají De La Casa Pote Ferymar 250g,,8.9,2024-12-04 13:56:19.148702
Pedidos Ya Lince,Abarrotes,Germen De Trigo Unión 400g,,11.9,2024-12-04 13:56:19.148702
Pedidos Ya Lince,Abarrotes,Ají Amarillo Piki Molido Doypack 120Gr,,4.1,2024-12-04 13:56:19.148702
Pedidos Ya Lince,Abarrotes,Café Instantáneo Altomayo Clásico Doy pack 80 g,,13.5,2024-12-04 13:56:19.148702
Pedidos Ya Lince,Abarrotes,Filete De Atún Campomar En Aceite Vegetal 150Gr,,6.9,2024-12-04 13:56:19.148702
Pedidos Ya Lince,Abarrotes,Tableta De Chocolate Sol Del Cusco Tradicional 90 Gr,,2.9,2024-12-04 13:56:19.148702
Pedidos Ya Lince,Abarrotes,Café Instantáneo Altomayo Clásico Frasco 50G,,8.9,2024-12-04 13:56:19.148702
Pedidos Ya Lince,Abarrotes,Altomayo Café Instánteo Clásico Frasco 45 g,,7.9,2024-12-04 13:56:19.148702
Pedidos Ya Lince,Abarrotes,Orégano Entero Sibarita Sobre 9 g,"Sobre de Orégano entero Producto 100% puro.
Peso: 9 g.
País: Perú",1.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Ají Pollero Casa Verde x 75gr,,4.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Café Inst Gourmet Doy Pack Altomayo 90 Gr,,19.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Altomayo Café Instánteo Clásico Frasco 170 g,,21.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Canela Molida Sibarita Sobre 10 g,,2.3,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Ají Panca Piki Molido Doypack 120Gr,,4.1,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Ajos Molido Piki Doy Pack 350 Gr,"Contiene 350 gramos.
Ajo molido.
Libre de gluten",12.3,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Lenteja Paisana 500gr,,8.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Arroz Extra Gran Reserva Vallenorte 5 Kg,,29.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Comino Molido Kariño Sobre 18 g,,3.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Mostaza Libbys Doypack 200 G,,6.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Café Instantáneo Con Caramelo Clásico Kirma Doypack 45 Gr,,6.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Aceite De Oliva El Olivar Extra Virgen Botella 200 ml,,22.0,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Vinagre Florida Tinto 1 lt,,5.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Café Inst Descafeinado Frasco Altomayo 45 Gr,,13.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Laurel Sibarita 5 g,,2.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Vinagre Tinto Florida Botella Plástica 625 ml,,3.86,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Salsa De Carne Antigua Taberna Queirolo 250G,,18.0,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Café Instantaneo Gourmet Lata Altomayo 450G,,79.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Anís Hornimans Display 25 Und,,3.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Quinua Avena 3 Ositos Bolsa 900 g,,11.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Arroz Integral Paisana Bolsa 1 kg,,6.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Cereal Angel Copix Chocolate Con Marshmallows Bolsa 740 g,,23.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Ravioles De Carne Antigua Taberna Queirolo 500 GR,"Contiene 500 gramos.
Sabor tradicional a guiso de carne de res.
Facil de cocinar",30.0,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Lasagna De Carne Antigua Taberna Queirolo 1 KG,,56.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Salsa Pesto Antigua Taberna Queirolo 250 GR,"Contiene 250 gramos.
Salsa pesto.
Elaborada a base de albahaca.
Facil de cocinar y versatil",26.0,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Salsa Pomarola Antigua Taberna Queirolo 250 GR,"Contiene 250 gramos.
Salsa pomarola.
Elaborada a base de tomates.
Baja en calorias, versatil y facil de cocinar",17.0,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Fideos Fetuccine Antigua Taberna Queirolo 500 GR,,10.0,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Lomito De Atún Florida Aceite Vegetal 140G,,8.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Harina Blanca Flor Sin Preparar Bolsa 1 Kg,"Contiene 1 kilo.
Harina de trigo.
Sin preparar.
Ideal para cocinar",8.0,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Mezcla Blanca Flor Panqueque 720 G,"Contiene 720 gramos.
Mezcla en polvo para preparar panqueques y hotcake caseros.
Solo agregale leche.
Rinde hasta 30 panqueques",10.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Ravioles Espinaca Y Ricotta Antigua Taberna Queirolo 500 GR,"Contiene 500 gramos.
Ravioles de espinaca y ricotta.
Recetas del Nonno.
Tradicional receta, ingrediente principal espinaca",30.0,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Gelatina De Piña Royal Sobre 160 G,,4.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Ravioles Integrales De Espinaca Y Ricotta Antigua Taberna Queirolo 500 GR,"Contiene 500 gramos.
Pasta integral rellena.
Relleno: Espinaca y ricotta.
Facil de cocinar",30.0,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Salsa Roja Peruana Casa Verde Frasco 200G,"Contiene 200 gramos.
Salsa lista para servir.
A base de vegetales, ajo, laurel y hongos",7.6,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Salsa De Pecanas Antigua Taberna Queirolo 250 GR,,32.0,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Chocolate para Taza 100% Cacao Tableta 100 g,"Contiene 100 gramos.
Chocolate a la taza.
Sin azúcar.
Porcentaje de cacao: 100%",11.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Lasagna De Pesto Antigua Taberna Queirolo 1 KG,,52.0,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Orégano Entero Kariño Sobre 18gr,,3.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Lentejas Aderezadas Pouch Casa Verde 360 g,,7.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Sorrentino Integral De Alcachofa Y Ricotta Antigua Taberna Queirolo 500 GR,,40.0,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Mermelada De Arandano Light Casa Verde 180G,,14.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Fideo Spaghetti Nicolini Paquete 1 kg,,5.7,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Fresia Almohada Angel Fresa Bolsa 350 g,,16.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Salsa Blanca Casa Verde 150 g,,4.6,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Arveja Paisana 500gr,,5.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Cappuccino Nescafé Gold 140g,,19.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Mermelada De Arandanos Y Mango Casa Verde 210G,,9.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Crema de Rocoto Casa Verde x 75gr,,5.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Pimienta Kariño Negra Molida Frasco 40Gr,,7.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Ketchup Libbys Doypack 200 g,,6.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Salsa De Culantro Con Espinaca Culantrito Sibarita Doypack 250 g,,10.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Quinua Avena Bolsa 270 G,"Contiene 270 gramos.
Avena precocida con quinua.
Con minerales, firba y vitaminas",5.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Premezcla Keke Casero Vainilla Blanca Flor 750G,,13.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Pimienta Nega Molida Kariño Sobre 18 g,,5.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Hierba Luisa Hornimans Display 25 Und,,3.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Frejoles Aderezados Pouch 360 g,,8.2,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Arroz Superior Añejo Vallenorte X 5 Kg.,,25.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Ketchup Casa Verde 380 g,,8.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Salsa Huancaína Casa Verde x 75gr,,5.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Salsa Alacena Mayonesa 850 Gr,,20.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Casa Verde Salsa Verde 160G,,5.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Premezcla Keke Casero Naranja Blanca Flor 750G,,13.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Clavo De Olor Kariño Sobre 8gr,,4.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Arroz Superior Añejo Vallenorte X 750 Gr.,,5.8,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Compota Manzana Con Mango Casa Verde 120 g,,4.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Sillao Aji-No-Sillao Ajinomato Botella 500 Ml,,5.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Premezcla Torta Casera Chocolate Blanca Flor 750G,,13.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Arroz Vallenorte Superior 5 kg,,26.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Fideos Tornillo Nicolini Bolsa 250G,,1.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Salsa Roja Casa Verde 350 GR,,11.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Compota Mango Quinua Para Niño Casa Verde 120G,,4.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Frijol Canario Valle Norte Bolsa 500G,,9.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Casaverde Salsa Roja Casa Verde 160G,,4.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Tapenade Casa Verde Aceitunas 250 g,,10.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Quinua bicolor Pouch 240 g,,7.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Gelatina De Cereza Royal Sobre 160 G,"Contiene 160 gramos.
Mezcla en polvo para preparar postre de gelatina.
Sabor: Cereza.
Sabor artificial",4.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Maní Tostado Kariño Bolsa 80 g,,4.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Dip De Esparrago Casa Verde 285G,,10.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Tornillo Marco Polo 235G,,1.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Café Instantáneo Descafeinado Nescafé Decaf Frasco 40 g,"Contiene 40 gramos.
Café instantáneo descafeinado",9.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Chuño Umsha 180G,,3.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Miel de Abeja Spread 300g,,16.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Pimienta Sibarita Frasco 40gr,,9.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Fideo Tallarin Nicolini Paquete 1 Kg,,5.7,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Café Nescafé Moka 8 Unidades,"Café Nescafé Moka, es el perfecto balance entre café, dulzor y sabor, con una exquisita espuma, hecho con leche descremada y un delicioso sabor natural a cacao. Especial para una pausa reconfortante durante el día. Formato 144g. 8 tazas",19.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Bruschetta De Pimiento Con Alcachofa Casa Verde 225G,,9.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Avena 3 Ositos Chocolate 180 Gr,"Contiene 200 gramos.
Hojuelas de avena precocida con chocolate en polvo.
Con calcio, hierro y vitaminas",5.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Café Nescafé Tradición 170G,"Contiene 170 gramos.
Café instantáneo.
Elaborado con granos de café 100% Arábica",23.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Manzanilla Hornimans Display 100 Und,,11.2,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Café Nescafé Tradición 50 g,,10.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Puré De Manzana Con Mango Casa Verde 370 g,,9.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Arveja Verde Valle Norte Bolsa 500 G,,5.5,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Pastina Coditos Rayado Nro 95 Nicolini Bolsa 250 g,,1.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Café Nescafe Tradición 250G,"Contiene 250 gramos.
Café instantáneo.
Elaborado con granos de café 100% Arábica",35.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Ajo Kariño Molido Frasco 40Gr,,10.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Té Limón Hornimans Display 25 Und,,3.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Gelatina De Naranja Royal Sobre 160 G,,4.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Pastina Corbata Nro 21 Nicolini Bolsa 250 g,,1.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,Maicena Umsha 180g,"Contiene 180 gramos.
Almidón de maíz",3.9,2024-12-04 13:56:22.594974
Pedidos Ya Lince,Abarrotes,"Té, Canela Y Clavo Hornimans Display 100 Und",,11.2,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Café Nescafé Tradición Frasco 100 G,"Contiene 100 gramos.
Café instantáneo.
Elaborado con granos de café 100% Arábica",21.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Café Nescafé Vainilla 8 Unidades,"Café Nescafé Vainilla Latte es el perfecto balance entre café, dulzor y sabor, con una exquisita espuma, hecho con leche descremada y un delicioso sabor natural a vainilla. Especial para una pausa reconfortante durante el día. Formato 148 g 8x148 g Para preparar 8 tazas",19.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Maca Avena Bolsa 270 g,,6.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Canela Entera Kariño Sobre 9 g,,4.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Spaghetti Nicolini 500gr,,3.7,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Pasta Nicolini Rigatoni 250 g,,1.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Lomo De Atún Campomar En Agua 150Gr,,6.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Té Etiqueta Negra Hornimans Caja 25 Unid,,3.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Garbanzo Vallenorte Bolsa 500G,"Contiene 500 gramos.
Garbanzos",8.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Café Nescafé Tradición Zipper 100G,,19.75,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Frejol Panamito Vallenorte Bolsa 500G,,8.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Lenteja Vallenorte Bolsa 500G,,7.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Filete De Atún Nicollini 140 g,,6.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Té Verde Hornimans Display 25 Und,,10.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Café Nescafe Kirma Doy Pack 150G,,20.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Café Nescafé Fina Selección Doypack 100 g,"Contiene 100 gramos.
Café instantáneo",21.96,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Pasta Nicolini Arito 250 g,,1.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Tallarín Grueso Nicolini 500Gr,,3.7,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Pasta Nicolini Codo Chico 250 g,,1.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Canuto Chico Marco Polo 235G,,1.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Café Kirma Nescafé 250G,,32.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Macarron Marco Polo 235G,,1.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Crema de Ají Tarí AlaCena Doypack 85 g,,4.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Canela Molida Frasco 40G,,10.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Anís Hornimans Display 100 Und,,11.2,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Coco Rallado Kariño Paquete 35G,,3.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Fideos Nicolini Tallarín Delgado Bolsa 500G,,3.7,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Pasta Nicolini Corbata Chico 250 g,,1.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Tallarin Grueso Nicolini Bolsa 450 Gr,,4.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Macarrones Kraft 206gr,,7.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Trozos De Atún Campomar En Aceite Vegetal 150Gr,"Contiene 150 gramos.
Trozos de atún en aceite vegetal",6.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Spaguetti Nicolini Bolsa 450 Gr,,4.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Gelatina Umsha Fresa 120G,,4.2,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Spaghetti Marco Polo 450 Gr,,2.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Café Nescafe Tradicion Zipper 150G,,25.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Tableta de chocolate Sol del Cusco clavo y canela 90 gr,,2.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Fideo Nicolini Codo Rayado 225g,"Contiene 225 gramos.
Tipo de pastina: Codo Rayado.
Elaborado con trigos selectos de gran calidad",2.6,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Semola Marco Polo 180Gr,,2.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Rocoto Molido Piki 120 Grs,,4.1,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Fideo Nicolini Corbata 225g,"Contiene 225 gramos.
Tipo de pastina: Corbata Grande.
Elaborado con trigos selectos de gran calidad",2.6,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Filete Atún En Aceite De Girasol Real Tripack De 80 G C/U,"Cantidad: 3 unidades de 80 gramos.
Peso escurrido: 100 gramos.
Filete de atún.
En aceite de girasol.
No contiene aceite transgénico",13.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Hierba Luisa Hornimans Display 100 Und,,11.2,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Ají Panca Molido Kariño Sobre 15 Gr,,4.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Grated De Atun En Agua Real 140g,,4.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Canela Molida Kariño Sobre 12G,,4.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Fideo Nicolini Spaghetti 950 g,"Contiene 950 gramos.
Pasta de trigo duro.
Tipo: Spaguetti.
Tiempo estimado de cocción: 10 minutos.
Sin colorantes artificiales",6.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Cereal Kit Kat 210 g,,13.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Atún En Trozos D'Gussto 170 Gr,,5.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Fideo Nicolini Arito 235g,,2.6,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Aceite De Oliva El Olivar Extra Virgen Botella 500 Ml,"Contiene 500 ml.
Aceite de oliva.
Variedad: Extra virgen",47.7,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Sazonador Ajinomoto Sobre 250 g,,6.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Infusión Linea Horniman's Caja 25 Filtrantes,,8.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Fideo Nicolini Tornillo 225g,,2.6,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Aceitunas Verdes Seleccionadas Rellenas Con Rocoto El Olivar Sachet 240 g,,10.1,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Fideo Nicolini Corbata Chica 235g,,2.6,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Pasta Relleno Bon O Bon Untable 290 g,Es un producto versátil que puede ser utilizado en la repostería. desayunos o simplemente para untar en una tostada.,16.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Mazamorra Morada Umsha 125G,,4.2,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Aceite De Girasol Mucho Gussto 900Ml,,9.4,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Pudín Sabor Chocolate Umsha 100G,,3.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Gelatina Umsha Uva 120G,,4.2,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Aceitunas Verdes Seleccionadas Rellenas Con Castaña El Olivar Sachet 240 g,,11.8,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Lomos de Atún en Aceite Vegetal Campomar 150 gr,"Contiene 150 gramos.
Lomitos de atún.
Conservado en aceite vegetal.
Contiene Omega 3Producto peruano",6.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Filete de Atún Campomar Gourmet Artesanal en Aceite Vegetal Frasco 160 gr,- Contenido de 160 gramos- Filete de atún artesanal- Conservado en aceite vegetal- Contiene Omega 3- Producto peruano,8.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Gelatina Umsha Naranja 120G,,4.2,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Lenteja La Bodeguita 500 Gr,,5.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Grated De Atun En Aceite De Girasol Real 140g,,4.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Cereal Sabor Chocapic Boom 170 g,"Delicioso sabor a chocolate, textura crujiente, alto contenido de fibra, fuente de vitaminas y minerales, bajo en grasas saturadas, sin colorantes ni conservantes artificiales. Apto para vegetarianos.",11.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Codo Med Ray Marco Polo 235G,,1.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Piki Aji Panca 350Gr Molido,"Contiene 350 gramos.
Ají panca molido",12.3,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Aderezo Para Pavo Piki Doypack 100G,,3.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Gelatina Umsha Limón 120G,,4.2,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Gelatina Umsha Piña 120G,,4.2,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Flan Vainilla Royal 80G,,3.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Aderezo para Pollo Piki 100g,,3.7,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Pudín De Chocolate Royal Bolsa 110 G,,4.2,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Aceite De Oliva El Olivar Virgen Botella 200 Ml,,21.7,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Tripack Filete De Atun Light Real 240g,"Cantidad: 3 latas de 80 gramos cada una.
Filete de atún en agua.
Fuente de Omega 3",13.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Mazamorra Piña Umsha 125G,,4.2,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Mantequilla De Maní 100% Maní 410 G - Spread,,23.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Mantequilla De Mani Spread 230G,,14.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Grated De Atún Campomar En Aceite Vegetal 160Gr,,5.9,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Cocoa Winter's Doypack 150gr,"Contiene 150 gramos100% Cocoa pura.
Fuente de calcio, hierro y minerales",13.5,2024-12-04 13:56:23.991584
Pedidos Ya Lince,Abarrotes,Filete De Atun En Agua Sin Sal Añadida - Light Real 140g,,7.5,2024-12-04 13:56:23.991584
